ensembl_gene_id	external_gene_name	entrezgene_id	chromosome_name	start_position	end_position
ENSMUSG00000102127	Gm28972	NA	chrY	85252547	85255893
ENSMUSG00000099362	Gm28970	NA	chrY	85282070	85284383
ENSMUSG00000099921	Gm28971	NA	chrY	85316374	85319611
ENSMUSG00002076147	Gm54345	NA	chrY	85425287	85425394
ENSMUSG00000100581	Gm21785	NA	chrY	85465090	85465785
ENSMUSG00000095650	Gm20854	100040911	chrY	85539786	85542177
ENSMUSG00000095650	Gm20854	108168565	chrY	85539786	85542177
ENSMUSG00000095650	Gm20854	108168597	chrY	85539786	85542177
ENSMUSG00000099477	Gm28349	NA	chrY	85569581	85570195
ENSMUSG00000102092	Gm21892	NA	chrY	85606484	85607179
ENSMUSG00000101989	Gm28346	NA	chrY	85613079	85616425
ENSMUSG00000100288	Gm28345	NA	chrY	85642562	85644875
ENSMUSG00000099341	Gm29090	NA	chrY	85673035	85683514
ENSMUSG00000101282	Gm28152	NA	chrY	85676858	85680095
ENSMUSG00002075299	Gm54346	NA	chrY	85785711	85785818
ENSMUSG00000101221	Gm21881	NA	chrY	85825483	85826178
ENSMUSG00000099992	Gm21435	108168577	chrY	85900219	85900914
ENSMUSG00000101346	Gm29505	NA	chrY	85929918	85930532
ENSMUSG00000101230	Gm21862	NA	chrY	85966821	85967516
ENSMUSG00000102061	Gm28823	NA	chrY	85973403	85976749
ENSMUSG00000100541	Gm28871	NA	chrY	50179073	50179759
ENSMUSG00000101961	Gm28220	NA	chrY	86011028	86014268
ENSMUSG00000099367	Gm29512	NA	chrY	50216048	50216362
ENSMUSG00000099666	Gm29511	NA	chrY	50255566	50258802
ENSMUSG00000100240	Gm20820	NA	chrY	86073041	86099221
ENSMUSG00000100331	Gm20880	108168516	chrY	50357039	50357734
ENSMUSG00000101347	Gm28219	NA	chrY	86159381	86160076
ENSMUSG00000100390	Gm20881	108168540	chrY	50431746	50432438
ENSMUSG00000099824	Gm28218	NA	chrY	86230613	86233850
ENSMUSG00000101263	Gm29121	NA	chrY	50461385	50461999
ENSMUSG00002076549	Gm54347	NA	chrY	86337286	86337393
ENSMUSG00000099986	Gm29120	NA	chrY	50498093	50498788
ENSMUSG00000100116	Gm20861	108168667	chrY	86377000	86377692
ENSMUSG00000100118	Gm29117	NA	chrY	50541096	50544334
ENSMUSG00000099524	Gm20860	108168566	chrY	86445468	86446163
ENSMUSG00000100854	Gm28057	NA	chrY	86474081	86474695
ENSMUSG00000101092	Gm21796	NA	chrY	86510886	86511581
ENSMUSG00000100817	Gm29302	NA	chrY	86517442	86520788
ENSMUSG00000102122	Gm20883	108168553	chrY	50604830	50631040
ENSMUSG00000099513	Gm29119	NA	chrY	50692597	50693292
ENSMUSG00000101552	Gm29118	NA	chrY	50729591	50729905
ENSMUSG00000102110	Gm28440	NA	chrY	86551475	86554713
ENSMUSG00000100973	Gm29299	NA	chrY	86613536	86639743
ENSMUSG00000100388	Gm29116	NA	chrY	50766623	50769862
ENSMUSG00000100802	Gm20889	108168646	chrY	50876743	50877438
ENSMUSG00000099588	Gm29298	NA	chrY	86699924	86700619
ENSMUSG00000101752	Gm20887	NA	chrY	50951415	50952110
ENSMUSG00000100028	Gm29092	NA	chrY	86736993	86737307
ENSMUSG00000100350	Gm29091	NA	chrY	86738716	86742050
ENSMUSG00000099867	Gm29320	NA	chrY	50981018	50981632
ENSMUSG00000101193	Gm21849	NA	chrY	51017676	51018371
ENSMUSG00000100887	Gm29297	NA	chrY	86777331	86780568
ENSMUSG00000100655	Gm21462	108168666	chrY	86880629	86881324
ENSMUSG00000101670	Gm21470	108168665	chrY	86954893	86955588
ENSMUSG00000100773	Gm28366	NA	chrY	86987230	86987844
ENSMUSG00000100365	Gm29319	NA	chrY	51209215	51209910
ENSMUSG00000099985	Gm28317	NA	chrY	51247851	51251192
ENSMUSG00000099916	Gm28318	NA	chrY	51277174	51280412
ENSMUSG00000101631	Gm20884	108168588	chrY	51387732	51388424
ENSMUSG00000099613	Gm28313	NA	chrY	51405548	51407130
ENSMUSG00000101557	Gm28314	NA	chrY	51418223	51418567
ENSMUSG00000101222	Gm28315	NA	chrY	51456669	51460012
ENSMUSG00000101902	Gm29115	NA	chrY	87421633	87422247
ENSMUSG00000102132	Gm21813	NA	chrY	87458438	87459133
ENSMUSG00000100787	Gm28316	NA	chrY	51492011	51495250
ENSMUSG00000100098	Gm21387	108168619	chrY	51602375	51603070
ENSMUSG00000099709	Gm21396	108168539	chrY	51677110	51677802
ENSMUSG00000101002	Gm28944	NA	chrY	51694020	51695561
ENSMUSG00000099856	Gm20906	100042201	chrY	87562235	87586960
ENSMUSG00000101019	Gm28943	NA	chrY	51706677	51707291
ENSMUSG00000101241	Gm29111	NA	chrY	87647275	87647970
ENSMUSG00000101684	Gm28946	NA	chrY	51743607	51744302
ENSMUSG00000100695	Gm28110	NA	chrY	87684207	87684521
ENSMUSG00000100820	Gm28945	NA	chrY	51750159	51753497
ENSMUSG00000101866	Gm28109	NA	chrY	87685933	87689273
ENSMUSG00000101931	Gm28108	NA	chrY	87721235	87724471
ENSMUSG00000100355	Gm28107	NA	chrY	87836145	87836840
ENSMUSG00000101646	Gm28106	NA	chrY	87918537	87919151
ENSMUSG00000100947	Gm28949	NA	chrY	51936257	51936952
ENSMUSG00000100461	Gm28948	NA	chrY	51975007	51978350
ENSMUSG00000100746	Gm28716	NA	chrY	88151677	88152372
ENSMUSG00000099675	Gm28717	NA	chrY	88188552	88188866
ENSMUSG00000101770	Gm28718	NA	chrY	88190275	88193620
ENSMUSG00000100248	Gm28950	NA	chrY	52010349	52013588
ENSMUSG00000101623	Gm21245	100861821	chrY	52258510	52259205
ENSMUSG00000099643	Gm29162	NA	chrY	88225573	88228811
ENSMUSG00000100996	Gm29169	NA	chrY	52288105	52288719
ENSMUSG00000099777	Gm21777	NA	chrY	88271557	88272252
ENSMUSG00000101515	Gm21899	NA	chrY	52324914	52325609
ENSMUSG00000100930	Gm28866	NA	chrY	88278113	88281457
ENSMUSG00000099559	Gm29063	NA	chrY	52339299	52342641
ENSMUSG00000099637	Gm28737	NA	chrY	52344051	52344365
ENSMUSG00000100440	Gm28405	NA	chrY	88313354	88316589
ENSMUSG00000101494	Gm21792	NA	chrY	88412622	88413317
ENSMUSG00000099565	Gm28738	NA	chrY	52380578	52381273
ENSMUSG00000099649	Gm28406	NA	chrY	88429561	88431142
ENSMUSG00000100343	Gm20923	NA	chrY	52453317	52467265
ENSMUSG00000100391	Gm28978	NA	chrY	88442247	88442861
ENSMUSG00000101984	Gm29436	NA	chrY	88485382	88488293
ENSMUSG00000099494	Gm28197	NA	chrY	52493585	52496823
ENSMUSG00000100637	Gm20819	NA	chrY	88545882	88572174
ENSMUSG00000102044	Gm21249	108168660	chrY	52604205	52604900
ENSMUSG00000101850	Gm29437	NA	chrY	88632424	88633119
ENSMUSG00000099745	Gm28736	NA	chrY	52634775	52635389
ENSMUSG00000099436	Gm28977	NA	chrY	88672462	88675805
ENSMUSG00000101883	Gm21840	NA	chrY	52671497	52672192
ENSMUSG00000100067	Gm28407	NA	chrY	88707734	88710970
ENSMUSG00000100818	Gm21287	108168654	chrY	88816027	88816722
ENSMUSG00000099529	Gm29390	NA	chrY	88897180	88897875
ENSMUSG00000102022	Gm28735	NA	chrY	52714483	52717722
ENSMUSG00000101497	Gm29391	NA	chrY	88926825	88927439
ENSMUSG00000100870	Gm21720	NA	chrY	88963635	88964330
ENSMUSG00000101694	Gm29392	NA	chrY	88970445	88973793
ENSMUSG00000100492	Gm28672	NA	chrY	89233336	89236565
ENSMUSG00000099725	Gm28734	NA	chrY	52863023	52863718
ENSMUSG00000100403	Gm21838	NA	chrY	89340042	89340737
ENSMUSG00000100853	Gm28232	NA	chrY	52900014	52900328
ENSMUSG00000099982	Gm28670	NA	chrY	89402797	89406030
ENSMUSG00000100036	Gm28671	NA	chrY	89484926	89485617
ENSMUSG00000099506	Gm28732	NA	chrY	52901734	52905076
ENSMUSG00000101402	Gm28673	NA	chrY	89618928	89622163
ENSMUSG00000100584	Gm28733	NA	chrY	52937085	52940322
ENSMUSG00000100574	Gm28674	NA	chrY	89647475	89650707
ENSMUSG00000101987	Gm21268	108168631	chrY	53047370	53048065
ENSMUSG00000100072	Gm21275	108168598	chrY	53122090	53122785
ENSMUSG00000101570	Gm28233	NA	chrY	53139014	53140555
ENSMUSG00000101885	Gm28235	NA	chrY	53143219	53144633
ENSMUSG00000100095	Gm28234	NA	chrY	53151670	53152284
ENSMUSG00000101420	Gm21902	NA	chrY	53188425	53189120
ENSMUSG00000100270	Gm21803	NA	chrY	89857500	89858192
ENSMUSG00000102011	Gm28930	NA	chrY	89938389	89946282
ENSMUSG00000100246	Gm20879	NA	chrY	90010986	90011680
ENSMUSG00000099654	Gm28236	NA	chrY	53230589	53233828
ENSMUSG00000100834	Gm21285	108168648	chrY	53338141	53338833
ENSMUSG00000100533	Gm29504	NA	chrY	90286493	90288770
ENSMUSG00000094729	Gm20747	434960	chrY	53412532	53414870
ENSMUSG00000094729	Gm20747	100041284	chrY	53412532	53414870
ENSMUSG00000094729	Gm20747	100862371	chrY	53412532	53414870
ENSMUSG00000094729	Gm20747	108168629	chrY	53412532	53414870
ENSMUSG00000100332	Gm29250	NA	chrY	53432407	53433960
ENSMUSG00000100678	Gm29251	NA	chrY	53445112	53445726
ENSMUSG00000100507	Gm21906	NA	chrY	53481957	53482652
ENSMUSG00000101547	Gm29252	NA	chrY	53488746	53492093
ENSMUSG00000100401	Gm29248	NA	chrY	53523992	53527230
ENSMUSG00000101992	Gm29249	NA	chrY	53634709	53635404
ENSMUSG00000101367	Gm29484	NA	chrY	53709303	53709626
ENSMUSG00000101665	Gm21920	NA	chrY	53709303	53709997
ENSMUSG00000100778	Gm28908	NA	chrY	53726191	53727736
ENSMUSG00000100835	Gm28907	NA	chrY	53741228	53741842
ENSMUSG00000101446	Gm21749	NA	chrY	53778089	53778784
ENSMUSG00000100045	Gm20929	100042578	chrY	53840528	53866729
ENSMUSG00000101018	Gm28910	NA	chrY	53931914	53932609
ENSMUSG00000101178	Gm28909	NA	chrY	53960409	53960723
ENSMUSG00000101566	Gm28276	NA	chrY	53962139	53965481
ENSMUSG00000101190	Gm28274	NA	chrY	53997836	54000732
ENSMUSG00000099942	Gm28275	NA	chrY	54108254	54108948
ENSMUSG00000100864	Gm21302	NA	chrY	54182554	54183249
ENSMUSG00000101368	Gm28290	NA	chrY	54212361	54212974
ENSMUSG00000099682	Gm28292	NA	chrY	54249198	54249894
ENSMUSG00000100227	Gm28291	NA	chrY	54287093	54290332
ENSMUSG00000099456	Gm28293	NA	chrY	54328153	54331390
ENSMUSG00000099594	Gm21740	NA	chrY	54411402	54412097
ENSMUSG00000101267	Gm21912	NA	chrY	54485695	54486390
ENSMUSG00000101783	Gm28698	NA	chrY	54515400	54516014
ENSMUSG00000099466	Gm29304	NA	chrY	54552192	54552886
ENSMUSG00000100089	Gm29305	NA	chrY	54558990	54562336
ENSMUSG00000101542	Gm29303	NA	chrY	54600951	54604191
ENSMUSG00000096518	Gm21894	NA	chrY	54653461	54677559
ENSMUSG00000099509	Gm29307	NA	chrY	54738564	54739259
ENSMUSG00000100424	Gm29557	NA	chrY	54816337	54817195
ENSMUSG00002076770	Gm54348	NA	chrY	54925576	54925683
ENSMUSG00000101490	Gm20927	108168602	chrY	54965321	54966016
ENSMUSG00000099993	Gm20930	108168568	chrY	55039888	55040583
ENSMUSG00000101534	Gm29306	NA	chrY	55069572	55070186
ENSMUSG00000101364	Gm29300	NA	chrY	55106448	55107143
ENSMUSG00000101422	Gm29301	NA	chrY	55148154	55151396
ENSMUSG00000100184	Gm29558	NA	chrY	55333557	55333931
ENSMUSG00000101967	Gm29555	NA	chrY	55370515	55373751
ENSMUSG00000102035	Gm21733	NA	chrY	55479870	55480565
ENSMUSG00000101228	Gm21330	NA	chrY	55554227	55554922
ENSMUSG00000101723	Gm28355	NA	chrY	55571219	55572762
ENSMUSG00000102056	Gm28354	NA	chrY	55583863	55584540
ENSMUSG00000100052	Gm28353	NA	chrY	55620955	55621524
ENSMUSG00000099442	Gm28352	NA	chrY	55627404	55630750
ENSMUSG00000101148	Gm28200	NA	chrY	55792639	55792953
ENSMUSG00000101580	Gm28201	NA	chrY	55794370	55797712
ENSMUSG00000100054	Gm28202	NA	chrY	55830043	55832939
ENSMUSG00000100207	Gm28203	NA	chrY	55940512	55941206
ENSMUSG00000100142	Gm21340	108168575	chrY	56014802	56015497
ENSMUSG00000100889	Gm28204	NA	chrY	56044573	56045186
ENSMUSG00000099607	Gm28205	NA	chrY	56081415	56082111
ENSMUSG00000100242	Gm28206	NA	chrY	56087981	56091328
ENSMUSG00000100167	Gm28207	NA	chrY	56121852	56125090
ENSMUSG00000100144	Gm28208	NA	chrY	56163202	56166098
ENSMUSG00000102103	Gm21851	NA	chrY	56246037	56246732
ENSMUSG00000099527	Gm21819	NA	chrY	56320204	56320899
ENSMUSG00000101045	Gm29224	NA	chrY	56349913	56350527
ENSMUSG00000099920	Gm29223	NA	chrY	56386731	56387425
ENSMUSG00000101021	Gm29222	NA	chrY	56393530	56396876
ENSMUSG00000099485	Gm29221	NA	chrY	56416855	56426346
ENSMUSG00000099548	Gm29220	NA	chrY	56435449	56438690
ENSMUSG00000096875	Gm21815	NA	chrY	56498824	56523412
ENSMUSG00000101891	Gm29132	NA	chrY	59780165	59782529
ENSMUSG00000100238	Gm21450	NA	chrY	59804960	59805487
ENSMUSG00000101103	Gm21843	NA	chrY	59840290	59840983
ENSMUSG00000099866	Gm28889	NA	chrY	60123608	60126307
ENSMUSG00000101910	Gm28691	NA	chrY	60343643	60346875
ENSMUSG00000100579	Gm28692	NA	chrY	60373034	60375396
ENSMUSG00000094217	Gm20794	NA	chrY	60466000	60490009
ENSMUSG00000100057	Gm28690	108168560	chrY	60566546	60568906
ENSMUSG00000101592	Gm28689	NA	chrY	60593620	60594147
ENSMUSG00000100609	Gm28687	102635519	chrY	60630853	60634086
ENSMUSG00000101993	Gm20987	NA	chrY	60655733	60656260
ENSMUSG00000099935	Gm21918	NA	chrY	60691135	60691830
ENSMUSG00000100012	Gm29207	NA	chrY	61204605	61207836
ENSMUSG00000099836	Gm29204	NA	chrY	61233526	61236761
ENSMUSG00000100575	Gm21489	100042079	chrY	61326317	61352343
ENSMUSG00000101676	Gm21832	NA	chrY	61393700	61394390
ENSMUSG00000101510	Gm21573	108168634	chrY	61468553	61469243
ENSMUSG00000100404	Gm21577	NA	chrY	61535111	61535807
ENSMUSG00000099865	Gm29206	NA	chrY	61564750	61592459
ENSMUSG00000100474	Gm29614	NA	chrY	61742906	61743599
ENSMUSG00000100757	Gm29613	NA	chrY	61779899	61780211
ENSMUSG00000100606	Gm29612	NA	chrY	61781629	61784973
ENSMUSG00000101170	Gm29343	NA	chrY	61798177	61823650
ENSMUSG00000099355	Gm29342	NA	chrY	61816984	61820223
ENSMUSG00000099739	Gm20804	108168550	chrY	62028911	62029606
ENSMUSG00000100874	Gm28598	NA	chrY	62058562	62059176
ENSMUSG00000101689	Gm28599	NA	chrY	62095472	62096165
ENSMUSG00000099626	Gm28185	NA	chrY	62286779	62287472
ENSMUSG00000102108	Gm29037	NA	chrY	62323748	62324060
ENSMUSG00000093950	Gm20823	100040031	chrY	62471032	62473373
ENSMUSG00000093950	Gm20823	108168570	chrY	62471032	62473373
ENSMUSG00000093950	Gm20823	108168660	chrY	62471032	62473373
ENSMUSG00000101323	Gm21877	NA	chrY	62545766	62546459
ENSMUSG00000101466	Gm29548	NA	chrY	62612291	62612984
ENSMUSG00000101614	Gm29547	NA	chrY	62656824	62660063
ENSMUSG00000100307	Gm29546	NA	chrY	62725536	62750186
ENSMUSG00000101882	Gm29545	NA	chrY	62810750	62811443
ENSMUSG00000099585	Gm29544	NA	chrY	62847725	62848037
ENSMUSG00000101182	Gm29209	NA	chrY	62883427	62893890
ENSMUSG00000101668	Gm29549	NA	chrY	62887233	62890469
ENSMUSG00000101998	Gm21530	108168521	chrY	62989000	62989693
ENSMUSG00000099975	Gm21617	108168543	chrY	63063709	63064399
ENSMUSG00000099783	Gm28589	NA	chrY	63093347	63093961
ENSMUSG00000101390	Gm29420	NA	chrY	63130051	63130744
ENSMUSG00000099699	Gm29421	NA	chrY	63173062	63176300
ENSMUSG00000100856	Gm21627	108168557	chrY	63236955	63263172
ENSMUSG00000101544	Gm29422	NA	chrY	63324811	63325504
ENSMUSG00000100159	Gm28808	NA	chrY	63361810	63362122
ENSMUSG00000101864	Gm21634	108168647	chrY	63509433	63510126
ENSMUSG00000100712	Gm28446	NA	chrY	63650903	63651596
ENSMUSG00000101119	Gm29060	NA	chrY	63689064	63699536
ENSMUSG00000099520	Gm29061	NA	chrY	63692871	63696110
ENSMUSG00000100520	Gm20885	108168593	chrY	63756459	63781083
ENSMUSG00000102107	Gm29062	NA	chrY	63842432	63843125
ENSMUSG00000101057	Gm29057	NA	chrY	63879364	63879678
ENSMUSG00000101125	Gm29625	NA	chrY	63910416	63913654
ENSMUSG00000101887	Gm21654	108168589	chrY	64020956	64021646
ENSMUSG00000100521	Gm29058	NA	chrY	64051440	64052054
ENSMUSG00000101790	Gm29059	NA	chrY	64088156	64088470
ENSMUSG00000100452	Gm29628	NA	chrY	64125220	64128459
ENSMUSG00000101403	Gm20882	108168618	chrY	64235588	64236283
ENSMUSG00000101830	Gm20907	100042268	chrY	64310434	64311126
ENSMUSG00000099350	Gm29623	NA	chrY	64376687	64377382
ENSMUSG00000100329	Gm29622	NA	chrY	64383241	64386579
ENSMUSG00000099940	Gm29265	NA	chrY	64419675	64422914
ENSMUSG00000101766	Gm20908	100042279	chrY	64481794	64507980
ENSMUSG00000101766	Gm20908	100861691	chrY	64481794	64507980
ENSMUSG00000101530	Gm29259	NA	chrY	64569362	64570055
ENSMUSG00000100676	Gm28860	NA	chrY	64606388	64606700
ENSMUSG00000101539	Gm28252	NA	chrY	64643457	64646696
ENSMUSG00000100353	Gm28859	NA	chrY	64792694	64793309
ENSMUSG00000101022	Gm20921	100042475	chrY	64867214	64867865
ENSMUSG00000100077	Gm21826	NA	chrY	64933613	64934308
ENSMUSG00000101569	Gm28254	NA	chrY	64947999	64951341
ENSMUSG00000101184	Gm28861	NA	chrY	64952751	64953065
ENSMUSG00000099386	Gm28255	NA	chrY	64989242	64989935
ENSMUSG00000095103	Gm21171	108168595	chrY	65052245	65076905
ENSMUSG00000095785	Gm20924	108168660	chrY	65213713	65216055
ENSMUSG00000095785	Gm20924	108168662	chrY	65213713	65216055
ENSMUSG00000099487	Gm21848	NA	chrY	65281108	65281803
ENSMUSG00000101507	Gm29457	NA	chrY	65324097	65327336
ENSMUSG00000093993	Gm20736	380994	chrY	65386218	65412445
ENSMUSG00000100956	Gm28558	NA	chrY	65472629	65473324
ENSMUSG00000100942	Gm28560	NA	chrY	65509623	65509937
ENSMUSG00000100333	Gm28561	NA	chrY	65511343	65514685
ENSMUSG00000100126	Gm29584	NA	chrY	65546698	65549935
ENSMUSG00000101679	Gm20936	108168630	chrY	65657045	65657702
ENSMUSG00000099434	Gm20934	100042669	chrY	65731752	65732447
ENSMUSG00000100993	Gm21895	NA	chrY	65798083	65798778
ENSMUSG00000099778	Gm28134	NA	chrY	65804882	65808226
ENSMUSG00000101512	Gm28135	NA	chrY	65840255	65843494
ENSMUSG00000100136	Gm20933	108168650	chrY	65947798	65948490
ENSMUSG00000101256	Gm28133	NA	chrY	66134867	66137765
ENSMUSG00000101758	Gm28137	NA	chrY	66130828	66137553
ENSMUSG00000099395	Gm28138	NA	chrY	66099290	66102637
ENSMUSG00000100982	Gm21837	NA	chrY	66092501	66093196
ENSMUSG00000099368	Gm21910	NA	chrY	66349826	66350521
ENSMUSG00000101010	Gm21889	NA	chrY	66418614	66419308
ENSMUSG00000100447	Gm29378	NA	chrY	66529239	66529553
ENSMUSG00000100607	Gm29379	NA	chrY	66530969	66534311
ENSMUSG00000099829	Gm29380	NA	chrY	66562554	66569344
ENSMUSG00000101278	Gm29381	NA	chrY	66566317	66569553
ENSMUSG00000101442	Gm28795	NA	chrY	66677080	66677774
ENSMUSG00000096666	Gm20852	100040786	chrY	66751056	66753392
ENSMUSG00000096666	Gm20852	108168575	chrY	66751056	66753392
ENSMUSG00000100373	Gm29003	NA	chrY	66768261	66772452
ENSMUSG00000102077	Gm29001	NA	chrY	66817833	66818529
ENSMUSG00000099852	Gm29002	NA	chrY	66982392	66983087
ENSMUSG00000095302	Ssty2	70009	chrY	67057012	67059341
ENSMUSG00000095302	Ssty2	100861817	chrY	67057012	67059341
ENSMUSG00000095302	Ssty2	108168622	chrY	67057012	67059341
ENSMUSG00000100569	Gm28646	NA	chrY	67123777	67124473
ENSMUSG00000100809	Gm28612	NA	chrY	67161864	67168261
ENSMUSG00000099962	Gm28613	NA	chrY	67165675	67168470
ENSMUSG00000100547	Gm28611	NA	chrY	67275757	67276452
ENSMUSG00000099755	Gm21114	NA	chrY	67350445	67351140
ENSMUSG00000099457	Gm21794	108168591	chrY	67416983	67417678
ENSMUSG00000101313	Gm29219	NA	chrY	67480880	67484118
ENSMUSG00000100478	Gm29632	NA	chrY	67514891	67518234
ENSMUSG00000101083	Gm29631	NA	chrY	67519643	67519957
ENSMUSG00000102118	Gm29637	NA	chrY	67556154	67556849
ENSMUSG00000096881	Gm20874	108168524	chrY	67618125	67642737
ENSMUSG00000099716	Gm29082	NA	chrY	67686602	67697061
ENSMUSG00000101794	Gm29217	NA	chrY	67690041	67693278
ENSMUSG00000101529	Gm29636	NA	chrY	67727701	67731047
ENSMUSG00000099335	Gm29635	NA	chrY	67732457	67732771
ENSMUSG00000100897	Gm29634	NA	chrY	67768966	67769661
ENSMUSG00000101139	Gm29639	NA	chrY	67829835	67840760
ENSMUSG00000101825	Gm21806	108168587	chrY	67960111	67960806
ENSMUSG00000099976	Gm20935	108168632	chrY	68034811	68035503
ENSMUSG00000099501	Gm29662	NA	chrY	68142892	68146130
ENSMUSG00000099991	Gm29660	NA	chrY	68176890	68180233
ENSMUSG00000101358	Gm29661	NA	chrY	68181640	68181954
ENSMUSG00000101816	Gm29659	NA	chrY	68218071	68218766
ENSMUSG00000096016	Gm20937	108168524	chrY	68279920	68306167
ENSMUSG00000096016	Gm20937	108168525	chrY	68279920	68306167
ENSMUSG00000096016	Gm20937	108168532	chrY	68279920	68306167
ENSMUSG00000096016	Gm20937	108168595	chrY	68279920	68306167
ENSMUSG00000101861	Gm29450	NA	chrY	68365118	68368354
ENSMUSG00000101598	Gm29449	NA	chrY	68400238	68403581
ENSMUSG00000102230	Gm31335	NA	chrY	21767043	21767735
ENSMUSG00000104345	Gm37690	NA	chrY	21887039	21890274
ENSMUSG00000102772	Gm32114	NA	chrY	22105239	22108478
ENSMUSG00000103425	Gm37075	NA	chrY	22140625	22143968
ENSMUSG00000102486	Gm37921	NA	chrY	22150059	22150753
ENSMUSG00000103250	Gm32180	NA	chrY	22186949	22187563
ENSMUSG00000103077	Gm38371	NA	chrY	22398783	22401578
ENSMUSG00000103787	Gm37657	NA	chrY	22433508	22436856
ENSMUSG00000103987	Gm37448	NA	chrY	22442755	22443451
ENSMUSG00000103063	Gm33163	NA	chrY	22479604	22480217
ENSMUSG00000102957	Gm21065	108168622	chrY	22509340	22510035
ENSMUSG00000103269	Gm36978	NA	chrY	22583891	22584586
ENSMUSG00000103954	Gm37721	NA	chrY	22691922	22695159
ENSMUSG00000103894	Gm37129	NA	chrY	22733053	22733367
ENSMUSG00000103795	Gm37990	NA	chrY	22769568	22770263
ENSMUSG00000103919	Gm21366	100861973	chrY	22830566	22856736
ENSMUSG00000103812	Gm33954	NA	chrY	22915600	22918838
ENSMUSG00000104259	Gm37538	NA	chrY	22950830	22954179
ENSMUSG00000102487	Gm21871	NA	chrY	22960267	22960962
ENSMUSG00000102847	Gm34274	NA	chrY	22997139	22997753
ENSMUSG00000103773	Gm34217	NA	chrY	23008886	23010430
ENSMUSG00000102347	Gm21469	NA	chrY	23026715	23027410
ENSMUSG00000104480	Gm21661	108168586	chrY	23093345	23094040
ENSMUSG00000104062	Gm37952	NA	chrY	23207698	23210935
ENSMUSG00000103231	Gm21907	NA	chrY	23235738	23236433
ENSMUSG00000102318	Gm37627	NA	chrY	23272667	23273281
ENSMUSG00000103074	Gm20925	108168581	chrY	23302247	23302942
ENSMUSG00000102965	Gm20926	108168652	chrY	23376984	23377679
ENSMUSG00000104289	Gm37454	NA	chrY	23494539	23497772
ENSMUSG00000102730	Gm38138	NA	chrY	23567217	23567912
ENSMUSG00000102529	Gm29740	101055902	chrY	23628166	23652722
ENSMUSG00000103589	Gm37840	NA	chrY	23712979	23716217
ENSMUSG00000102396	Gm37574	NA	chrY	23748074	23751418
ENSMUSG00000104247	Gm21768	NA	chrY	23757512	23758207
ENSMUSG00000104255	Gm37172	NA	chrY	23794370	23794984
ENSMUSG00000102598	Gm35670	NA	chrY	23806075	23807657
ENSMUSG00000102402	Gm20840	108168599	chrY	23823908	23824603
ENSMUSG00000104228	Gm35955	NA	chrY	23898688	23899383
ENSMUSG00000103029	Gm37687	NA	chrY	24006473	24009710
ENSMUSG00000102239	Gm38296	NA	chrY	24041734	24045076
ENSMUSG00000103153	Gm38290	NA	chrY	24046482	24046796
ENSMUSG00000103086	Gm38121	NA	chrY	24083035	24083730
ENSMUSG00000103327	Gm36047	NA	chrY	24144062	24168566
ENSMUSG00000104500	Gm36345	NA	chrY	24228853	24232087
ENSMUSG00000103236	Gm37157	NA	chrY	24261581	24264930
ENSMUSG00000102911	Gm38017	NA	chrY	24270793	24271487
ENSMUSG00000103008	Gm36468	NA	chrY	24307648	24308262
ENSMUSG00000103058	Gm21845	NA	chrY	24337162	24337857
ENSMUSG00000093868	Gm20809	100039614	chrY	24410402	24412744
ENSMUSG00000093868	Gm20809	108168580	chrY	24410402	24412744
ENSMUSG00000093868	Gm20809	108168583	chrY	24410402	24412744
ENSMUSG00000093868	Gm20809	108168584	chrY	24410402	24412744
ENSMUSG00000093868	Gm20809	108168585	chrY	24410402	24412744
ENSMUSG00000093868	Gm20809	108168586	chrY	24410402	24412744
ENSMUSG00000093868	Gm20809	108168602	chrY	24410402	24412744
ENSMUSG00000093868	Gm20809	108168603	chrY	24410402	24412744
ENSMUSG00000093868	Gm20809	108168604	chrY	24410402	24412744
ENSMUSG00000093868	Gm20809	108168605	chrY	24410402	24412744
ENSMUSG00000093868	Gm20809	108168606	chrY	24410402	24412744
ENSMUSG00000093868	Gm20809	108168607	chrY	24410402	24412744
ENSMUSG00000093868	Gm20809	108168610	chrY	24410402	24412744
ENSMUSG00000093868	Gm20809	108168611	chrY	24410402	24412744
ENSMUSG00000093868	Gm20809	108168666	chrY	24410402	24412744
ENSMUSG00000093868	Gm20809	108168667	chrY	24410402	24412744
